시군구,행정구역,story
중구,황학동,"중구 황학동은 역사와 문화를 간직한 지역으로 유명하다. 주로 중소기업과 소상공인 업체들이 위치하며, 대형 영업점이나 상업시설보다는 다양한 작은 매장들이 많다. 유동인구는 대체로 저소득층과 중하위 소득층이 주를 이뤄 30대~50대가 많다. 이 지역의 소비 특성은 의료형과 생활서비스형이 두드러지며, 특히 의료기관이 많아 의료 관련 업종의 입점 비중이 높다. 배후 시설은 주택가나 아파트 단지가 주를 이루며, 공원이나 문화공간은 많은 편이 아니다. 교통 시설은 지하철 4호선과 2호선이 지나가는 중요한 교통지점으로 유동인구는 매우 밀집하지만 주변에는 대형 영업점과 상업시설은 많지 않다. 경쟁 환경은 점진적으로 강화되고 있지만 비교적 경쟁과열이 낮은 편이다. 따라서 소상공인들이 다양한 매장을 운영하여 유니크한 경쟁력을 만들어가고 있다."
중구,중림동,"중구 중림동은 서울역 인근에 위치해 있어 교통이 매우 편리한 지역이다. 상권의 주요 소비층은 대체로 30대와 40대가 주를 이루며, 대형마트와 소규모 상가들이 섞여 있는 중소형 지역상권이다. 유동인구 규모는 중형으로 판단되며, 직장인들이 퇴근하는 경제적인 밀집구역이다. 이에 따라 해당 지역의 소비특성은 외식형과 의료형 성향이 높은 편이다. 소득 수준은 중간 정도로 평균 이상의 소득 수준을 가진 주민들이 많이 거주하고 있다. 배후 시설로는 역세권에 위치하여 지하철역, 버스정류장 등 교통시설이 잘 되어 있으며, 인근에는 대형 백화점과 영화관이 위치하고 있어 지역 내 문화생활에 대한 문제는 크게 없다. 경쟁 환경으로는 해당 지역의 소규모 상가들 간 경쟁이 가장 활발한 편이다. 배달 플랫폼과 같은 업체들의 등장으로 경쟁 환경이 더욱 격화되고 있으며, 따라서 경쟁과열 상권 중 하나로 분류할 수 있다."
용산구,후암동,"용산구 후암동은 서울 시내의 중심지에 위치한 지역으로, 대표적인 교통 중심지 중 하나이다. 유동인구는 대체적으로 20대와 30대가 주를 이루며, 역세권에 위치하고 있어 인근 출퇴근 경로를 사용하는 직장인들이 많이 방문하고 있다. 소비 특성은 주로 외식형과 여가-오락형 소비성향이 높은 편이다. 대체로 중상위 소득층들이 많이 거주하고 있는 지역으로, 교통 시설은 지하철 4호선과 6호선 인근 역이 위치해 있어 편리하다. 배후 시설은 좁은 골목길과 번화가가 공존하며, 대부분이 상업시설이 위치하고 있다. 국립중앙박물관, 문화 및 예술 시설, 식당, 밀집된 건물들이 있어 청담동, 압구정동 등과 같은 캐주얼 럭셔리의 중심지로 자리하고 있으며, 경쟁 환경은 비교적 높은 편이다."
용산구,용산2가동,"용산구 용산2가동은 서울 중심지에서 매우 중요한 위치에 있어 교통 환경이 매우 우수한 지역으로 평가된다. 지하철 1, 4, 6호선과 매우 가까이 위치해 있어 광역교통상권에 해당한다. 유동인구는 비교적 소형 규모이고, 주로 중년 및 노년층이 주를 이루며, 중상위층의 직장인들이 많아 다양한 연령대와 직업군의 사람들이 모여있는 지역이다. 해당 지역에서는 교육형, 생활서비스형, 의료형 좀 더 혹은 규모 작은 옷가게 같은 소매업 등 이상적인 업종들이 잘 맞는 비교적 조용한 상권이다. 수입수출 관련 산업체가 집중되어 있으며, 관광객들도 많이 이용하는 지역이기 때문에 외국인을 위한 매장들도 몇몇 입점하고 있다. 주변에는 대규모 매장이나 대형 보험회사들이 위치하고 있어 경쟁이 매우 심한 비경쟁 상권이다."
용산구,남영동,"용산구 남영동은 서울 중심지에 위치해 있으며, 대형 물류 및 유통 시설이 밀집한 지역입니다. 유동인구는 대체로 30대와 40대가 주를 이루며, 주변에는 다양한 공공시설이 위치해 있기 때문에 교육형 성향의 소비도 높은 편입니다. 해당 지역의 소득 수준은 중상위권에 속하며, 상가 건물들이 주로 위치한 번화가 지역입니다. 주변에는 영화관, 박물관, 전시장 등 문화시설이 많아 여가-오락형 성향의 소비도 높은 것으로 판단할 수 있습니다. 교통 시설은 지하철 1호선이 잇고, 숙박 시설부터 다양한 편의시설까지 다양한 업종들이 존재하기 때문에 생활서비스형 성향도 높습니다. 또한, 경쟁 환경은 다소 문화성이 부족한 점이 있지만, 대기업 본사와 다양한 국가 기관들이 위치해있는 등 안정성이 높은 편으로 판단됩니다."
용산구,청파동,"용산구 청파동은 서울 중심지에서 자리잡고 있으며, 다양한 상권이 있어서 각 상권마다 특징이 다릅니다. 유동인구 규모는 중형에서 대형으로 분류됩니다. 가까운 곳에 대형 쇼핑몰, 백화점 등 대규모 유통시설이 위치해 있어서 유동인구가 밀집하고 외식 소비가 높은 편입니다. 

주 연령대는 20대, 30대가 많이 방문하며, 외식형, 여가-오락형, 유통형 등 다양한 소비 특성을 가지고 있습니다. 또한, 상대적으로 중상위 소득층이 많으며, 주변에는 사무실과 주거지가 공존하고 있어서 출근하는 직장인들이 많아지는 평일과 거주자가 많이 방문하는 주말에 유동인구의 변화가 큽니다.

배후 시설은 번화가, 주거지, 학교 등이 있습니다. 특히, 학교가 가까우면서도 쇼핑몰과 같은 대규모 유통시설이 위치해 있어서 아이들과 부모님이 함께 방문하기 좋은 곳이 됩니다. 

교통 시설은 지하철 1호선과 경의중앙선이 연결되어 있어서 교통이 편리합니다. 광역교통상권으로 분류됩니다. 

경쟁 환경은 주거지와 상권이 공존하는 특징상 경쟁과열이 높습니다. 또한, 쇼핑몰, 백화점, 커피숍, 음식점 등 다양한 업종이 밀집해 있어 경쟁이 심화되고 있습니다."
용산구,원효로1동,"용산구 원효로1동은 다양한 업종이 혼재하는 중소기업 지역이다. 유동인구는 주로 30대와 40대가 주를 이루며, 생활 서비스와 편의시설을 이용하는 소비자들이 많이 방문한다. 특히, 의료 서비스 업종이 두드러지는 지역으로 의료형 소비성향이 높은 것으로 판단된다. 해당 지역의 소득 수준은 중상위권에 해당하며, 업종 성격상 교통 시설은 대체로 지하철과 버스 등 대중교통 수단을 이용하는 경우가 많다. 배후 시설은 대체로 주택가 위주로 형성되어 있으며, 교육 기관도 분포되어 있다. 경쟁 환경은 상대적으로 비경쟁적이며, 지역내 유일한 대형마트나 대형 상업시설이 없기 때문에 저가형 상품과 서비스를 중심으로 경쟁하고 있다. 좀 더 개방적인 원효로2동과 달리 원효로1동의 주요 현황상 중소기업 중심으로 자리를 잡고 있으며, 이러한 클러스터민를 바탕으로 새로운 비즈니스 모델의 창출과 육성이 필요하다."
용산구,원효로2동,"용산구 원효로2동은 대학가와 주거지역이 혼재한 곳으로 대체로 중소형 유통시설과 맛집, 카페 등 생활 서비스 업체들이 위치하고 있습니다. 유동인구의 주를 이루는 연령층은 20대와 30대이며, 주로 외식과 쇼핑, 문화생활 등 취미와 여가를 즐기는 용도로 활용하는 것으로 보입니다. 또한, 인근 서울역과 중앙로에 위치해 있어 교통 중심지상권에 해당합니다. 해당 지역의 소득수준은 주로 중위권에 속하며, 교통 시설 역시 대중교통이 매우 발달해 있습니 다. 배후시설은 대체로 공동주택과 상가가 혼재한 지역으로 공원이나 산책로 등은 부족해 보입니다. 경쟁 환경 역시 주변에 많은 대학가가 위치해 있어 많은 음식점과 카페 등이 있으며 경쟁상황도 꽤나 격렬한 것으로 보입니다. 따라서, 원효로2동은 대학가와 교통 중심지상권, 소소하게나마 즐길 수 있는 문화 생활 등이 풍부한 지역으로 젊은 층의 선호도가 높으면서도 경쟁이 치열한 특징을 가진 지역입니다."
용산구,효창동,"용산구 효창동은 대중 교통 수단이 다양하고, 이중에서 특히 지하철 6호선이 지나가는 교통 중심지 패밀리타운으로, 많은 유동인구가 지나가는 지역으로 분류된다. 유동인구의 연령층은 20대와 30대가 많으며, 여가-오락형과 유통형 소비 성향이 높은 것으로 파악된다. 주변에는 군부대가 위치하고 있어 군인들의 소비와 인구유입도 많다. 고소득층과 중소득층의 비율이 비슷하게 분포되어 있는 것으로 보아, 가격대가 적당한 매장과 고급 스타일리스트나 디자이너의 작업실 등 재능 있는 사람들의 작업 공간이 공존해 있어 다양한 매장들이 있는 지역으로 분류된다. 배후 시설로는 국립중앙박물관, 이태원 등 다양한 문화 시설과 외국인 관광객들도 많이 방문하는 신촌, 이대 등의 대학가가 인접해 있어 젊은 층이 많은 지역으로 판단되며, 교육형 성향도 두드러진다. 비교적 경쟁 환경은 비경쟁으로 기업 등의 큰 매장들이 소수이므로, 지역 상권적으로도 여유분이 있는 지역으로 분류된다."
용산구,용문동,"용산구 용문동은 역사적인 맛집과 유적지가 많아 관광객이 많이 찾는 지역으로, 관광 수요가 높은 것이 특징이다. 주로 유동인구는 40대 이상 중장년층이 많으며, 소비 특성은 음식점과 관련한 외식형 소비가 많은 편이다. 소득 수준은 중간정도 수준으로 가격이 적당한 맛집들이 많이 있어 저소득층에서 부유층까지 다양한 계층이 방문한다. 배후 시설은 역사적인 유적지와 건축물 뿐만 아니라, 근처에 쇼핑몰이나 유흥시설 등 다양한 복합 문화 시설이 위치해 있어서, 먹거리 이외의 여러가지 즐길거리를 제공한다. 교통시설로는 지하철 4호선을 비롯해 버스와 간선도로 등 다양한 교통 수단이 운행되어 시내 이동이 매우 편리하다. 경쟁 환경은 주변 지역보다 조금 더 비교적 낮은 편이다. 따라서, 이 지역에 매장을 오픈한다면 관광객들이 많이 찾는 맛집과 다양한 복합문화 시설 등에 대한 충분한 고민이 필요할 것으로 판단된다."
용산구,한강로동,"용산구 한강로동은 강남과 병진되는 중요한 상업지구로써 문화와 예술 관련 시설이 밀집하며, 중소규모의 공간들과 스타트업 기업들이 많이 입주하고 있다. 주로 20대와 30대의 유동인구가 많으며, 주택가와 오피스가 혼재되어 있어 소비성향 역시 다양하다. 유통형 소비성향이 강하며, 외식형이나 유흥, 생활 서비스형, 교육형 등 다양한 소비성향을 지니고 있다. 해당 지역의 소득은 대체로 중상위권에 속하며, 주변에는 문화 예술 시설, 홍대거리, 갤러리, 카페, 레스토랑 등이 위치하고 있다. 배후 시설은 대체로 번화가 위주의 업종들이 많이 위치하고 있으며, 교통 시설로는 지하철 1호선과 4호선이 있어 교통 접근성이 좋은 편이다. 경쟁 환경은 중간 정도로, 주변에는 유사 업종의 높은 경쟁 점포들이 많아 경쟁력이 높은 편이다."
용산구,이촌1동,"용산구 이촌1동은 유연근무제 도입이 활성화된 지역으로, 대부분의 유동인구는 20대와 30대가 주를 이룬다. 주변에는 국방부와 청와대, 주한미군본부 등 공공기관과 대기업 본사들이 위치하고 있어, 고소득층과 중소기업의 대표님들이 많이 거주하는 지역이다. 이를 바탕으로 고소득 및 국내외 여행, 문화예술 등 다양한 여가활동에 소비하는 소비 특성이 유독 높은 편이다. 또한, 주변에는 한강을 비롯한 자연환경이 풍부하여 운동, 산책 등 건강한 생활을 추구하는 방식으로 자신의 삶을 살고 싶은 유저들의 소비도 높은 것으로 판단된다. 배후 시설은 대부분 역세권 상권으로, 도보 거리에 이마트, 롯데시네마, 헤이리 등 영화관, 대형마트, 극장 등 다양한 문화/쇼핑 시설들이 위치하고 있다. 그리고, 교통 시설은 지하철 6호선 및 4호선, 숙대입구역과 내방역이 근접해 있으며, 여의도와 잠실, 강남 등과도 가깝기 때문에 교통상 굉장히 편리하다. 경쟁 환경은 재개발이 활발히 일어나고 있는 대표적인 도심 상권 중 하나로, 상호 결합, 열악한 주차시설, 공사 등으로 경쟁이 치열하며, 디자인, 서비스 등에서 차별화를 추구하는 경향이 높다."
